num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status_type_photo,status_type_status,status_type_video,Cluster
-0.1475371257783244,-0.2885271907836021,-0.3613344956837649,-0.13517742644679995,-0.12639338020263813,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.16120356032826835,-0.2961905466078732,-0.3613344956837649,-0.1431919285429518,-0.23383615575756878,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.41305642560580674,-0.30289598295411035,-0.36785019443150024,-0.38563061695154477,-0.3842560415344717,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.5692442490337376,-0.30289598295411035,-0.36785019443150024,-0.5419134078265055,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.40524703443441024,-0.30289598295411035,-0.36785019443150024,-0.3776161148553929,-0.3842560415344717,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.532149640969604,-0.30289598295411035,-0.3613344956837649,-0.5038445228697843,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.45796042484133687,-0.26841088174489064,-0.2766304119632056,-0.4377248805765317,-0.27681326597954103,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.42867520794859987,-0.22817826366746766,-0.30920890570188225,-0.4076704977159623,-0.27681326597954103,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.3212960793418974,-0.2942747076518054,-0.36785019443150024,-0.3014783449419505,-0.23383615575756878,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.11044251771419084,-0.09263265752567354,-0.16586353325170494,-0.11914842225449629,0.0884921709072232,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.4384369469128455,-0.30289598295411035,-0.36785019443150024,-0.41568499981211415,-0.3412789313124994,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.5165308586268109,-0.28948511026163604,-0.36785019443150024,-0.49783364629767046,-0.27681326597954103,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.4247705123629016,-0.30289598295411035,-0.36785019443150024,-0.4076704977159623,-0.29830182109052716,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.3603430351988801,-0.30193806347607643,-0.36785019443150024,-0.3455581064707856,-0.21234760064658265,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.37205712195597496,-0.29906430504197484,-0.36785019443150024,-0.3455581064707856,-0.3197903762015133,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.03234860600022543,-0.2952326271298393,-0.36785019443150024,-0.014959895004522444,-0.14788193531362426,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.3544859918203327,-0.1716610144634687,-0.1984420269903816,-0.3575798596150134,-0.040439159758693596,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.44038929470569466,-0.2885271907836021,-0.2831461107109409,-0.421695876384228,-0.27681326597954103,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.4755315549769791,-0.29235886869573763,-0.32875600194508825,-0.4557575102928733,-0.29830182109052716,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.2705350367278199,-0.09263265752567354,-0.18541062949491094,-0.277434838653495,0.0240265055742648,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.42867520794859987,-0.23392578053567095,-0.2179891232335876,-0.4196922508601901,-0.1693704904246104,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.33301016609899226,-0.265537123310789,-0.30920890570188225,-0.33553997885059583,-0.040439159758693596,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.14363243019262614,-0.12951255742997794,-0.23102052072905827,-0.17524993692755914,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.1651082559139666,-0.10173289256699541,-0.14631643700849897,-0.1912789411198628,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.06749086627150987,-0.29140094921770376,-0.36785019443150024,-0.057036031009319574,-0.14788193531362426,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
0.12188686963485623,-0.09263265752567354,-0.12676934076529298,0.09123225776948936,0.09923644846271623,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,4
0.2644082585128431,-0.2942747076518054,-0.36785019443150024,0.2615404273127158,0.09923644846271623,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,2
-0.3544859918203327,-0.24542081427207751,-0.2961775082064116,-0.34956535751886153,-0.10490482509165198,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.2412498198350829,-0.09263265752567354,-0.10722224452208695,-0.25138770684100153,0.0240265055742648,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.0011110413146392718,-0.09263265752567354,-0.1332850395130283,-0.06905778415354732,0.09923644846271623,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.4540557292556386,-0.29235886869573763,-0.34830309818829425,-0.4277067529563419,-0.3412789313124994,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.37205712195597496,-0.23392578053567095,-0.18541062949491094,-0.37160523828327907,-0.040439159758693596,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.4091517300201085,-0.2827796739153988,-0.2831461107109409,-0.38763424247558276,-0.27681326597954103,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.13582303902122958,-0.09263265752567354,-0.10722224452208695,-0.1912789411198628,0.09923644846271623,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.28420147127776385,-0.17261893394150257,-0.10722224452208695,-0.28544934074964684,-0.061927714869679726,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.21001225514949673,-0.09263265752567354,-0.10722224452208695,-0.23535870264869788,0.09923644846271623,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.19244112501385452,-0.09263265752567354,-0.10722224452208695,-0.2053043197881285,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.31543903596335,-0.19369316245824794,-0.2635990144677349,-0.30548559599002645,-0.1693704904246104,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.4150087733986559,-0.225304505233366,-0.2635990144677349,-0.4096741232400003,-0.10490482509165198,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.059681475100113325,-0.09263265752567354,-0.14631643700849897,-0.06905778415354732,0.04551506068525093,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.09091903978569948,-0.2952326271298393,-0.36785019443150024,-0.08709041386988894,-0.08341626998066586,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.2588209499707251,-0.1180175236935714,-0.14631643700849897,-0.27543121312945706,0.09923644846271623,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
0.40497729959798084,-0.27224255965702615,-0.3613344956837649,0.39177608637518313,0.09923644846271623,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,2
-0.040157997171621974,-0.09263265752567354,-0.1528321357562343,-0.0650505331054714,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.4755315549769791,-0.2904430297396699,-0.36785019443150024,-0.44774300819672147,-0.36276748642348555,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.3857235565059189,-0.29714846608590706,-0.36785019443150024,-0.3696016127592411,-0.21234760064658265,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.2022028639781002,-0.09263265752567354,-0.10722224452208695,-0.2153224474083183,0.0884921709072232,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
0.10236339170636488,-0.09263265752567354,-0.10722224452208695,0.033127117572388565,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.24515451542078115,-0.17836645080970587,-0.10722224452208695,-0.25539495788907746,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.18267938604960884,-0.09263265752567354,-0.14631643700849897,-0.17925718797563506,-0.040439159758693596,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.4931026851126213,-0.30289598295411035,-0.36785019443150024,-0.4657756379130631,-0.36276748642348555,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.07334790965005727,-0.09263265752567354,-0.10722224452208695,-0.12515929882661017,0.09923644846271623,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.12020425667843651,-0.09263265752567354,-0.14631643700849897,-0.1612245582592934,0.09923644846271623,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.3466766006489362,-0.21764114940909496,-0.10722224452208697,-0.3575798596150134,0.04551506068525093,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.1631559081211175,-0.09263265752567354,-0.10722224452208695,-0.1852680645477489,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.5360543365553023,-0.30193806347607643,-0.36785019443150024,-0.5078517739178603,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.17682234267106142,-0.09263265752567354,-0.1332850395130283,-0.23736232817273584,0.09923644846271623,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.4208658167772033,-0.30193806347607643,-0.3613344956837649,-0.3896378679996207,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.09872843095709602,-0.09263265752567354,-0.10722224452208695,-0.1091302946343065,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.48334094614837564,-0.30193806347607643,-0.36785019443150024,-0.4537538847688354,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.35643833961318183,-0.2300941026235354,-0.23102052072905827,-0.34956535751886153,-0.10490482509165198,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.3134866881705009,-0.24254705583797587,-0.27011471321547026,-0.30949284703810237,-0.061927714869679726,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.3427719050632379,-0.13909175221031675,-0.10722224452208695,-0.3455581064707856,0.002537950463278668,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
0.16093382549183893,-0.09263265752567354,-0.10722224452208695,0.14332652139447627,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,4
0.0008413064782098632,-0.09263265752567354,-0.10722224452208695,-0.008949018432408567,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.5770536402051342,-0.3000222245200087,-0.36785019443150024,-0.5539351609707333,-0.3412789313124994,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.03234860600022543,-0.29714846608590706,-0.3613344956837649,-0.026981648148750193,-0.061927714869679726,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.14363243019262614,-0.29140094921770376,-0.36785019443150024,-0.12515929882661017,-0.21234760064658265,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
0.004746002063908133,-0.29331678817377155,-0.36785019443150024,0.005076360235857142,0.002537950463278668,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.5575301622766428,-0.29140094921770376,-0.36785019443150024,-0.5298916546822778,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.5731489446194359,-0.2942747076518054,-0.36785019443150024,-0.5479242843986194,-0.36276748642348555,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,0.0,3
-0.5399590321410005,-0.29140094921770376,-0.36785019443150024,-0.5138626504899741,-0.36276748642348555,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
0.6861153817682563,-0.29331678817377155,-0.36785019443150024,0.5590788176323527,0.09923644846271623,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,2
0.6861153817682563,-0.28565343234950047,-0.36785019443150024,0.5590788176323527,0.09923644846271623,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,2
0.5123564282046833,-0.28756927130556825,-0.36785019443150024,0.5320298730578402,-0.040439159758693596,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,2
-0.5594825100694919,-0.2961905466078732,-0.36785019443150024,-0.5379061567784297,-0.3197903762015133,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.08506199640715208,-0.2789479960032633,-0.36785019443150024,-0.07707228624969915,-0.14788193531362426,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
0.13360095639195105,-0.09263265752567354,-0.17237923199944027,0.11928301510602078,0.09923644846271623,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,4
0.21755191148446384,-0.09263265752567354,-0.17237923199944027,0.16937365320696973,0.09923644846271623,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,4
0.6861153817682563,-0.09263265752567354,-0.10722224452208695,0.5590788176323527,0.09923644846271623,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,4
-0.4560080770484877,-0.2866113518275344,-0.36785019443150024,-0.42570312743230393,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.5341019887624532,-0.29235886869573763,-0.36785019443150024,-0.5098553994418982,-0.3412789313124994,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.5672919012408885,-0.2952326271298393,-0.36785019443150024,-0.5419134078265055,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.5516731188980953,-0.29331678817377155,-0.36785019443150024,-0.5238807781101639,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.3759618175416732,-0.30098014399804257,-0.10722224452208695,-0.3615871106630893,-0.19085904553559652,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.31934373154904827,-0.30193806347607643,-0.36785019443150024,-0.28745296627368483,-0.36276748642348555,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.28029677569206557,-0.30289598295411035,-0.2831461107109409,-0.27543121312945706,-0.23383615575756878,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.23344042866368633,-0.30289598295411035,-0.16586353325170494,-0.23535870264869788,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.1807270382567597,-0.28756927130556825,-0.36785019443150024,-0.15120643063910363,-0.29830182109052716,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
0.2897887798198818,-0.28948511026163604,-0.36785019443150024,0.3256564440819305,-0.3197903762015133,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,2
0.4752618201405497,-0.2885271907836021,-0.36785019443150024,0.4999718646732329,-0.12639338020263813,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,2
-0.2080599073566476,-0.28565343234950047,-0.2961775082064116,-0.19728981769197668,-0.23383615575756878,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
0.6861153817682563,-0.2789479960032633,-0.3613344956837649,0.5590788176323527,-0.040439159758693596,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,2
-0.21001225514949673,-0.16399765863919766,-0.2179891232335876,-0.21331882188428034,0.0240265055742648,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
0.2312183460344078,-0.28948511026163604,-0.36785019443150024,0.2615404273127158,-0.29830182109052716,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,2
0.33078808346971367,-0.2866113518275344,-0.36785019443150024,0.34769632484634805,-0.1693704904246104,0.07222495405359408,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,2
-0.19048877722100538,-0.19177732350218019,-0.2961775082064116,-0.17524993692755914,-0.1693704904246104,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.1651082559139666,-0.1525026249027911,-0.2570833157199996,-0.15521368168717953,-0.08341626998066586,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.2705350367278199,-0.25883168696455183,-0.3352717006928236,-0.2654130855092673,-0.12639338020263813,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.12215660447128565,-0.18794564559004467,-0.2635990144677349,-0.1131375456823824,-0.08341626998066586,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.07920495302860467,-0.09263265752567354,-0.1137379432698223,-0.09310129044200283,0.09923644846271623,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.10068077874994516,-0.09263265752567354,-0.15934783450396964,-0.10712666911026854,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.3915805998844663,-0.30098014399804257,-0.3613344956837649,-0.3696016127592411,-0.27681326597954103,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.4150087733986559,-0.2981063855639409,-0.36785019443150024,-0.38563061695154477,-0.3842560415344717,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.05772912730726419,-0.1122700068253681,-0.20495772573811694,-0.06905778415354732,0.09923644846271623,0.023649654543779697,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
0.03012652337094689,-0.22913618314550155,-0.23102052072905827,0.00908361128393306,0.09923644846271623,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.5048167718697161,-0.29235886869573763,-0.36785019443150024,-0.4757937655332529,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.05772912730726419,-0.09263265752567354,-0.10722224452208695,-0.09109766491796487,0.09923644846271623,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
0.6861153817682563,-0.30289598295411035,-0.36785019443150024,0.5590788176323527,0.09923644846271623,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,4
0.10822043508491229,-0.09263265752567354,-0.10722224452208695,0.06318150043295793,0.09923644846271623,-0.07350094447584912,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,0.0,0.0,1.0,1
-0.028443910414527162,-0.2981063855639409,-0.36785019443150024,0.013090862332008976,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.5516731188980953,-0.28948511026163604,-0.36785019443150024,-0.5258844036342019,-0.36276748642348555,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.575101292412285,-0.29235886869573763,-0.36785019443150024,-0.5479242843986194,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
-0.5731489446194359,-0.29140094921770376,-0.36785019443150024,-0.5459206588745814,-0.3842560415344717,-0.17065154349547793,-0.20950807029183283,-0.18699662184058327,-0.19052247737642278,1.0,0.0,0.0,0
